страница,скоуп,исполнитель,статус,блоков,блоков_с_методом,блоков_с_Go,методы
api-reference/sale/delivery/extra-service/sale-delivery-extra-service-delete.md,sale,Аня,ожидает,1,1,0,sale.delivery.extra.service.delete
api-reference/sale/delivery/extra-service/sale-delivery-extra-service-get.md,sale,Аня,ожидает,1,1,0,sale.delivery.extra.service.get
api-reference/sale/delivery/extra-service/sale-delivery-extra-service-update.md,sale,Аня,ожидает,2,2,0,sale.delivery.extra.service.update
api-reference/sale/delivery/handler/sale-delivery-handler-add.md,sale,Аня,ожидает,1,1,0,sale.delivery.handler.add
api-reference/sale/delivery/handler/sale-delivery-handler-delete.md,sale,Аня,ожидает,1,1,0,sale.delivery.handler.delete
api-reference/sale/delivery/handler/sale-delivery-handler-list.md,sale,Аня,ожидает,1,1,0,sale.delivery.handler.list
api-reference/sale/delivery/handler/sale-delivery-handler-update.md,sale,Аня,ожидает,1,1,0,sale.delivery.handler.update
api-reference/sale/order/sale-order-add.md,sale,Аня,ожидает,1,1,0,sale.order.add
api-reference/sale/order/sale-order-delete.md,sale,Аня,ожидает,1,1,0,sale.order.delete
api-reference/sale/order/sale-order-get-fields.md,sale,Аня,ожидает,1,1,0,sale.order.getfields
api-reference/sale/order/sale-order-get.md,sale,Аня,ожидает,1,1,0,sale.order.get
api-reference/sale/order/sale-order-list.md,sale,Аня,ожидает,1,1,0,sale.order.list
api-reference/sale/order/sale-order-update.md,sale,Аня,ожидает,1,1,0,sale.order.update
api-reference/sale/payment/sale-payment-add.md,sale,Аня,ожидает,1,1,0,sale.payment.add
api-reference/sale/payment/sale-payment-delete.md,sale,Аня,ожидает,1,1,0,sale.payment.delete
api-reference/sale/payment/sale-payment-get-fields.md,sale,Аня,ожидает,1,1,0,sale.payment.getfields
api-reference/sale/payment/sale-payment-get.md,sale,Аня,ожидает,1,1,0,sale.payment.get
api-reference/sale/payment/sale-payment-list.md,sale,Аня,ожидает,1,1,0,sale.payment.list
api-reference/sale/payment/sale-payment-update.md,sale,Аня,ожидает,1,1,0,sale.payment.update
api-reference/sale/payment-item-basket/sale-payment-item-basket-add.md,sale,Аня,ожидает,1,1,0,sale.paymentitembasket.add
api-reference/sale/payment-item-basket/sale-payment-item-basket-delete.md,sale,Аня,ожидает,1,1,0,sale.paymentitembasket.delete
api-reference/sale/payment-item-basket/sale-payment-item-basket-get-fields.md,sale,Аня,ожидает,1,1,0,sale.paymentitembasket.getfields
api-reference/sale/payment-item-basket/sale-payment-item-basket-get.md,sale,Аня,ожидает,1,1,0,sale.paymentitembasket.get
api-reference/sale/payment-item-basket/sale-payment-item-basket-list.md,sale,Аня,ожидает,1,1,0,sale.paymentitembasket.list
api-reference/sale/payment-item-basket/sale-payment-item-basket-update.md,sale,Аня,ожидает,1,1,0,sale.paymentitembasket.update
api-reference/sale/payment-item-shipment/sale-payment-item-shipment-add.md,sale,Аня,ожидает,1,1,0,sale.paymentitemshipment.add
api-reference/sale/payment-item-shipment/sale-payment-item-shipment-delete.md,sale,Аня,ожидает,1,1,0,sale.paymentitemshipment.delete
api-reference/sale/payment-item-shipment/sale-payment-item-shipment-get-fields.md,sale,Аня,ожидает,1,1,0,sale.paymentitemshipment.getfields
api-reference/sale/payment-item-shipment/sale-payment-item-shipment-get.md,sale,Аня,ожидает,1,1,0,sale.paymentitemshipment.get
api-reference/sale/payment-item-shipment/sale-payment-item-shipment-list.md,sale,Аня,ожидает,1,1,0,sale.paymentitemshipment.list
api-reference/sale/payment-item-shipment/sale-payment-item-shipment-update.md,sale,Аня,ожидает,1,1,0,sale.paymentitemshipment.update
api-reference/sale/person-type/sale-person-type-add.md,sale,Аня,ожидает,1,1,0,sale.persontype.add
api-reference/sale/person-type/sale-person-type-delete.md,sale,Аня,ожидает,1,1,0,sale.persontype.delete
api-reference/sale/person-type/sale-person-type-get-fields.md,sale,Аня,ожидает,1,1,0,sale.persontype.getFields
api-reference/sale/person-type/sale-person-type-get.md,sale,Аня,нужен разбор вручную,1,0,0,sale.persontype.get
api-reference/sale/person-type/sale-person-type-list.md,sale,Аня,ожидает,1,1,0,sale.persontype.list
api-reference/sale/person-type/sale-person-type-update.md,sale,Аня,ожидает,1,1,0,sale.persontype.update
api-reference/sale/property/sale-property-add.md,sale,Аня,ожидает,1,1,0,sale.property.add
api-reference/sale/property/sale-property-delete.md,sale,Аня,ожидает,1,1,0,sale.property.delete
api-reference/sale/property/sale-property-get-fields-by-type.md,sale,Аня,ожидает,1,1,0,sale.property.getfieldsbytype
api-reference/sale/property/sale-property-get.md,sale,Аня,ожидает,1,1,0,sale.property.get
api-reference/sale/property/sale-property-list.md,sale,Аня,ожидает,1,1,0,sale.property.list
api-reference/sale/property/sale-property-update.md,sale,Аня,ожидает,1,1,0,sale.property.update
api-reference/sale/property-group/sale-property-group-add.md,sale,Аня,ожидает,1,1,0,sale.propertygroup.add
api-reference/sale/property-group/sale-property-group-delete.md,sale,Аня,ожидает,1,1,0,sale.propertygroup.delete
api-reference/sale/property-group/sale-property-group-get-fields.md,sale,Аня,ожидает,1,1,0,sale.propertygroup.getFields
api-reference/sale/property-group/sale-property-group-get.md,sale,Аня,ожидает,1,1,0,sale.propertygroup.get
api-reference/sale/property-group/sale-property-group-list.md,sale,Аня,ожидает,1,1,0,sale.propertygroup.list
api-reference/sale/property-group/sale-property-group-update.md,sale,Аня,ожидает,1,1,0,sale.propertygroup.update
api-reference/sale/property-relation/sale-property-relation-add.md,sale,Аня,ожидает,1,1,0,sale.propertyRelation.add
api-reference/sale/property-relation/sale-property-relation-delete-by-filter.md,sale,Аня,ожидает,1,1,0,sale.propertyRelation.deleteByFilter
api-reference/sale/property-relation/sale-property-relation-get-fields.md,sale,Аня,ожидает,1,1,0,sale.propertyRelation.getFields
api-reference/sale/property-relation/sale-property-relation-list.md,sale,Аня,ожидает,1,1,0,sale.propertyRelation.list
api-reference/sale/property-value/sale-property-value-delete.md,sale,Аня,ожидает,1,1,0,sale.propertyvalue.delete
api-reference/sale/property-value/sale-property-value-get-fields.md,sale,Аня,ожидает,1,1,0,sale.propertyvalue.getFields
api-reference/sale/property-value/sale-property-value-get.md,sale,Аня,ожидает,1,1,0,sale.propertyvalue.get
api-reference/sale/property-value/sale-property-value-list.md,sale,Аня,ожидает,1,1,0,sale.propertyvalue.list
api-reference/sale/property-value/sale-property-value-modify.md,sale,Аня,ожидает,1,1,0,sale.propertyvalue.modify
api-reference/sale/property-variant/sale-property-variant-add.md,sale,Аня,ожидает,1,1,0,sale.propertyvariant.add
api-reference/sale/property-variant/sale-property-variant-delete.md,sale,Аня,ожидает,1,1,0,sale.propertyvariant.delete
api-reference/sale/property-variant/sale-property-variant-get-fields.md,sale,Аня,ожидает,1,1,0,sale.propertyvariant.getFields
api-reference/sale/property-variant/sale-property-variant-get.md,sale,Аня,ожидает,1,1,0,sale.propertyvariant.get
api-reference/sale/property-variant/sale-property-variant-list.md,sale,Аня,ожидает,1,1,0,sale.propertyvariant.list
api-reference/sale/property-variant/sale-property-variant-update.md,sale,Аня,ожидает,1,1,0,sale.propertyvariant.update
api-reference/sale/shipment/sale-shipment-add.md,sale,Аня,ожидает,1,1,0,sale.shipment.add
api-reference/sale/shipment/sale-shipment-delete.md,sale,Аня,ожидает,1,1,0,sale.shipment.delete
api-reference/sale/shipment/sale-shipment-get-fields.md,sale,Аня,ожидает,1,1,0,sale.shipment.getfields
api-reference/sale/shipment/sale-shipment-get.md,sale,Аня,ожидает,1,1,0,sale.shipment.get
api-reference/sale/shipment/sale-shipment-list.md,sale,Аня,ожидает,1,1,0,sale.shipment.list
api-reference/sale/shipment/sale-shipment-update.md,sale,Аня,ожидает,1,1,0,sale.shipment.update
api-reference/sale/shipment-item/sale-shipment-item-add.md,sale,Аня,ожидает,1,1,0,sale.shipmentitem.add
api-reference/sale/shipment-item/sale-shipment-item-delete.md,sale,Аня,ожидает,1,1,0,sale.shipmentitem.delete
api-reference/sale/shipment-item/sale-shipment-item-get-fields.md,sale,Аня,ожидает,1,1,0,sale.shipmentitem.getfields
api-reference/sale/shipment-item/sale-shipment-item-get.md,sale,Аня,ожидает,1,1,0,sale.shipmentitem.get
api-reference/sale/shipment-item/sale-shipment-item-list.md,sale,Аня,ожидает,1,1,0,sale.shipmentitem.list
api-reference/sale/shipment-item/sale-shipment-item-update.md,sale,Аня,ожидает,1,1,0,sale.shipmentitem.update
api-reference/sale/shipment-property/sale-shipment-property-add.md,sale,Аня,ожидает,1,1,0,sale.shipmentproperty.add
api-reference/sale/shipment-property/sale-shipment-property-delete.md,sale,Аня,ожидает,1,1,0,sale.shipmentproperty.delete
api-reference/sale/shipment-property/sale-shipment-property-get-fields-by-type.md,sale,Аня,ожидает,1,1,0,sale.shipmentproperty.getfieldsbytype
api-reference/sale/shipment-property/sale-shipment-property-get.md,sale,Аня,ожидает,1,1,0,sale.shipmentproperty.get
api-reference/sale/shipment-property/sale-shipment-property-list.md,sale,Аня,ожидает,1,1,0,sale.shipmentproperty.list
api-reference/sale/shipment-property/sale-shipment-property-update.md,sale,Аня,ожидает,1,1,0,sale.shipmentproperty.update
api-reference/sale/shipment-property-value/sale-shipment-property-value-get-fields.md,sale,Аня,ожидает,1,1,0,sale.shipmentpropertyvalue.getfields
api-reference/sale/shipment-property-value/sale-shipment-property-value-get.md,sale,Аня,ожидает,1,1,0,sale.shipmentpropertyvalue.get
api-reference/sale/shipment-property-value/sale-shipment-property-value-list.md,sale,Аня,ожидает,1,1,0,sale.shipmentpropertyvalue.list
api-reference/sale/shipment-property-value/sale-shipment-property-value-modify.md,sale,Аня,ожидает,1,1,0,sale.shipmentpropertyvalue.modify
api-reference/sale/shipment-property-value/sale-shipment-propertyvalue-delete.md,sale,Аня,ожидает,1,1,0,sale.shipmentpropertyvalue.delete
api-reference/sale/status/sale-status-add.md,sale,Аня,ожидает,1,1,0,sale.status.add
api-reference/sale/status/sale-status-delete.md,sale,Аня,ожидает,1,1,0,sale.status.delete
api-reference/sale/status/sale-status-get-fields.md,sale,Аня,ожидает,1,1,0,sale.status.getfields
api-reference/sale/status/sale-status-get.md,sale,Аня,ожидает,1,1,0,sale.status.get
api-reference/sale/status/sale-status-list.md,sale,Аня,ожидает,1,1,0,sale.status.list
api-reference/sale/status/sale-status-update.md,sale,Аня,ожидает,1,1,0,sale.status.update
api-reference/sale/status-lang/sale-status-lang-add.md,sale,Аня,ожидает,1,1,0,sale.statuslang.add
api-reference/sale/status-lang/sale-status-lang-delete-by-filter.md,sale,Аня,ожидает,1,1,0,sale.statusLang.deleteByFilter
api-reference/sale/status-lang/sale-status-lang-get-fields.md,sale,Аня,ожидает,1,1,0,sale.statuslang.getfields
api-reference/sale/status-lang/sale-status-lang-get-list-langs.md,sale,Аня,ожидает,1,1,0,sale.statuslang.getlistlangs
api-reference/sale/status-lang/sale-status-lang-list.md,sale,Аня,ожидает,1,1,0,sale.statuslang.list
api-reference/sale/trade-binding/sale-trade-binding-get-fields.md,sale,Аня,ожидает,1,1,0,sale.tradeBinding.getFields
api-reference/sale/trade-binding/sale-trade-binding-list.md,sale,Аня,ожидает,1,1,0,sale.tradeBinding.list
api-reference/sale/trade-platform/sale-trade-platform-get-fields.md,sale,Аня,ожидает,1,1,0,sale.tradePlatform.getFields
api-reference/sale/trade-platform/sale-trade-platform-list.md,sale,Аня,ожидает,1,1,0,sale.tradePlatform.list
api-reference/sign/sign-b2e-company-provider-list.md,sign,Аня,ожидает,1,1,0,sign.b2e.company.provider.list
api-reference/sign/sign-b2e-document-get.md,sign,Аня,ожидает,1,1,0,sign.b2e.document.get
api-reference/sign/sign-b2e-document-send.md,sign,Аня,ожидает,1,1,0,sign.b2e.document.send
api-reference/sign/sign-b2e-mysafe-tail.md,sign,Аня,ожидает,1,1,0,sign.b2e.mysafe.tail
api-reference/sign/sign-b2e-personal-tail.md,sign,Аня,ожидает,1,1,0,sign.b2e.personal.tail
api-reference/sonet-group/members/sonet-group-user-add.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.user.add
api-reference/sonet-group/members/sonet-group-user-delete.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.user.delete
api-reference/sonet-group/members/sonet-group-user-get.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.user.get
api-reference/sonet-group/members/sonet-group-user-invite.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.user.invite
api-reference/sonet-group/members/sonet-group-user-request.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.user.request
api-reference/sonet-group/members/sonet-group-user-update.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.user.update
api-reference/sonet-group/scrum/backlog/tasks-api-scrum-backlog-add.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.backlog.add
api-reference/sonet-group/scrum/backlog/tasks-api-scrum-backlog-delete.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.backlog.delete
api-reference/sonet-group/scrum/backlog/tasks-api-scrum-backlog-get-fields.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.backlog.getFields
api-reference/sonet-group/scrum/backlog/tasks-api-scrum-backlog-get.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.backlog.get
api-reference/sonet-group/scrum/backlog/tasks-api-scrum-backlog-update.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.backlog.update
api-reference/sonet-group/scrum/epic/tasks-api-scrum-epic-add.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.epic.add
api-reference/sonet-group/scrum/epic/tasks-api-scrum-epic-delete.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.epic.delete
api-reference/sonet-group/scrum/epic/tasks-api-scrum-epic-get-fields.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.epic.getFields
api-reference/sonet-group/scrum/epic/tasks-api-scrum-epic-get.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.epic.get
api-reference/sonet-group/scrum/epic/tasks-api-scrum-epic-list.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.epic.list
api-reference/sonet-group/scrum/epic/tasks-api-scrum-epic-update.md,sonet-group,Аня,нужен разбор вручную,1,0,0,tasks.api.scrum.epic.update
api-reference/sonet-group/scrum/kanban/tasks-api-scrum-kanban-add-stage.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.kanban.addStage
api-reference/sonet-group/scrum/kanban/tasks-api-scrum-kanban-add-task.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.kanban.addTask
api-reference/sonet-group/scrum/kanban/tasks-api-scrum-kanban-delete-stage.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.kanban.deleteStage
api-reference/sonet-group/scrum/kanban/tasks-api-scrum-kanban-delete-task.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.kanban.deleteTask
api-reference/sonet-group/scrum/kanban/tasks-api-scrum-kanban-get-fields.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.kanban.getFields
api-reference/sonet-group/scrum/kanban/tasks-api-scrum-kanban-get-stages.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.kanban.getStages
api-reference/sonet-group/scrum/kanban/tasks-api-scrum-kanban-update-stage.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.kanban.updateStage
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-add.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.add
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-complete.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.complete
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-delete.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.delete
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-get-fields.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.getFields
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-get.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.get
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-list.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.list
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-start.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.start
api-reference/sonet-group/scrum/sprint/tasks-api-scrum-sprint-update.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.sprint.update
api-reference/sonet-group/scrum/task/tasks-api-scrum-task-get-fields.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.task.getFields
api-reference/sonet-group/scrum/task/tasks-api-scrum-task-get.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.task.get
api-reference/sonet-group/scrum/task/tasks-api-scrum-task-update.md,sonet-group,Аня,ожидает,1,1,0,tasks.api.scrum.task.update
api-reference/sonet-group/socialnetwork-api-workgroup-get.md,sonet-group,Аня,ожидает,1,1,0,socialnetwork.api.workgroup.get
api-reference/sonet-group/socialnetwork-api-workgroup-list.md,sonet-group,Аня,ожидает,1,1,0,socialnetwork.api.workgroup.list
api-reference/sonet-group/sonet-group-create.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.create
api-reference/sonet-group/sonet-group-delete.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.delete
api-reference/sonet-group/sonet-group-feature-access.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.feature.access
api-reference/sonet-group/sonet-group-get.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.get
api-reference/sonet-group/sonet-group-setowner.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.setowner
api-reference/sonet-group/sonet-group-update.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.update
api-reference/sonet-group/sonet-group-user-groups.md,sonet-group,Аня,ожидает,1,1,0,sonet_group.user.groups
api-reference/tasks/checklist-item/task-checklist-item-add.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.add
api-reference/tasks/checklist-item/task-checklist-item-complete.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.complete
api-reference/tasks/checklist-item/task-checklist-item-delete.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.delete
api-reference/tasks/checklist-item/task-checklist-item-get-list.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.getlist
api-reference/tasks/checklist-item/task-checklist-item-get-manifest.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.getmanifest
api-reference/tasks/checklist-item/task-checklist-item-get.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.get
api-reference/tasks/checklist-item/task-checklist-item-is-action-allowed.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.isactionallowed
api-reference/tasks/checklist-item/task-checklist-item-move-after-item.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.moveafteritem
api-reference/tasks/checklist-item/task-checklist-item-renew.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.renew
api-reference/tasks/checklist-item/task-checklist-item-update.md,tasks,Аня,ожидает,1,1,0,task.checklistitem.update
api-reference/tasks/comment-item/events-comment/on-task-comment-add.md,tasks,Аня,нужен разбор вручную,1,0,0,
api-reference/tasks/comment-item/events-comment/on-task-comment-delete.md,tasks,Аня,нужен разбор вручную,1,0,0,
api-reference/tasks/comment-item/events-comment/on-task-comment-update.md,tasks,Аня,нужен разбор вручную,1,0,0,
api-reference/tasks/comment-item/task-comment-item-add.md,tasks,Аня,ожидает,1,1,0,task.commentitem.add
api-reference/tasks/comment-item/task-comment-item-delete.md,tasks,Аня,ожидает,1,1,0,task.commentitem.delete
api-reference/tasks/comment-item/task-comment-item-get-list.md,tasks,Аня,ожидает,1,1,0,task.commentitem.getlist
api-reference/tasks/comment-item/task-comment-item-get-manifest.md,tasks,Аня,ожидает,1,1,0,task.commentitem.getmanifest
api-reference/tasks/comment-item/task-comment-item-get.md,tasks,Аня,ожидает,1,1,0,task.commentitem.get
api-reference/tasks/comment-item/task-comment-item-is-action-allowed.md,tasks,Аня,ожидает,1,1,0,task.commentitem.isactionallowed
api-reference/tasks/comment-item/task-comment-item-update.md,tasks,Аня,ожидает,1,1,0,task.commentitem.update
api-reference/tasks/deprecated/task-comment-add.md,tasks,Аня,ожидает,1,1,0,task.comment.add
api-reference/tasks/deprecated/task-item/task-item-add-file.md,tasks,Аня,ожидает,1,1,0,task.item.addfile
api-reference/tasks/deprecated/task-item/task-item-add-to-favourite.md,tasks,Аня,ожидает,1,1,0,task.item.addtofavorite
api-reference/tasks/deprecated/task-item/task-item-add.md,tasks,Аня,ожидает,2,2,0,task.item.add;task.item.update
api-reference/tasks/deprecated/task-item/task-item-approve.md,tasks,Аня,ожидает,1,1,0,task.item.approve
api-reference/tasks/deprecated/task-item/task-item-complete.md,tasks,Аня,ожидает,1,1,0,task.item.complete
api-reference/tasks/deprecated/task-item/task-item-defer.md,tasks,Аня,ожидает,1,1,0,task.item.defer
api-reference/tasks/deprecated/task-item/task-item-delegate.md,tasks,Аня,ожидает,1,1,0,task.item.delegate
api-reference/tasks/deprecated/task-item/task-item-delete-file.md,tasks,Аня,ожидает,1,1,0,task.item.deletefile
api-reference/tasks/deprecated/task-item/task-item-delete-from-favorite.md,tasks,Аня,ожидает,1,1,0,task.item.deletefromfavorite
api-reference/tasks/deprecated/task-item/task-item-delete.md,tasks,Аня,ожидает,1,1,0,task.item.delete
api-reference/tasks/deprecated/task-item/task-item-disapprove.md,tasks,Аня,ожидает,1,1,0,task.item.disapprove
api-reference/tasks/deprecated/task-item/task-item-get-allowed-actions.md,tasks,Аня,ожидает,1,1,0,task.item.getallowedactions
api-reference/tasks/deprecated/task-item/task-item-get-allowed-task-actions-as-strings.md,tasks,Аня,ожидает,1,1,0,task.item.getallowedtaskactionsasstrings
api-reference/tasks/deprecated/task-item/task-item-get-data.md,tasks,Аня,ожидает,1,1,0,task.item.getdata
api-reference/tasks/deprecated/task-item/task-item-get-dependson.md,tasks,Аня,ожидает,1,1,0,task.item.getdependson
api-reference/tasks/deprecated/task-item/task-item-get-description.md,tasks,Аня,ожидает,1,1,0,task.item.getdescription
api-reference/tasks/deprecated/task-item/task-item-get-manifest.md,tasks,Аня,ожидает,1,1,0,task.item.getmanifest
api-reference/tasks/deprecated/task-item/task-item-is-action-allowed.md,tasks,Аня,ожидает,1,1,0,task.item.isactionallowed
api-reference/tasks/deprecated/task-item/task-item-list.md,tasks,Аня,ожидает,2,2,0,task.item.list
api-reference/tasks/deprecated/task-item/task-item-renew.md,tasks,Аня,ожидает,1,1,0,task.item.renew
api-reference/tasks/deprecated/task-item/task-item-start-execution.md,tasks,Аня,ожидает,1,1,0,task.item.startexecution
api-reference/tasks/deprecated/task-item/task-item-update.md,tasks,Аня,ожидает,2,2,0,task.item.update
api-reference/tasks/deprecated/task-item/task-log-item-list.md,tasks,Аня,ожидает,1,1,0,task.logitem.list
api-reference/tasks/deprecated/task-items-get-list.md,tasks,Аня,ожидает,2,2,0,task.items.getlist
api-reference/tasks/elapsed-item/task-elapsed-item-add.md,tasks,Аня,ожидает,1,1,0,task.elapseditem.add
api-reference/tasks/elapsed-item/task-elapsed-item-delete.md,tasks,Аня,ожидает,1,1,0,task.elapseditem.delete
api-reference/tasks/elapsed-item/task-elapsed-item-get-list.md,tasks,Аня,ожидает,1,1,0,task.elapseditem.getlist
api-reference/tasks/elapsed-item/task-elapsed-item-get-manifest.md,tasks,Аня,ожидает,1,1,0,task.elapseditem.getmanifest
api-reference/tasks/elapsed-item/task-elapsed-item-get.md,tasks,Аня,ожидает,1,1,0,task.elapseditem.get
api-reference/tasks/elapsed-item/task-elapsed-item-is-action-allowed.md,tasks,Аня,ожидает,1,1,0,task.elapseditem.isActionAllowed
api-reference/tasks/elapsed-item/task-elapsed-item-update.md,tasks,Аня,ожидает,1,1,0,task.elapseditem.update
api-reference/tasks/events-tasks/on-task-add.md,tasks,Аня,нужен разбор вручную,1,0,0,
api-reference/tasks/events-tasks/on-task-delete.md,tasks,Аня,нужен разбор вручную,1,0,0,
api-reference/tasks/events-tasks/on-task-update.md,tasks,Аня,нужен разбор вручную,1,0,0,
api-reference/tasks/flow/tasks-flow-flow-activate.md,tasks,Аня,ожидает,1,1,0,tasks.flow.Flow.activate
api-reference/tasks/flow/tasks-flow-flow-create.md,tasks,Аня,ожидает,1,1,0,tasks.flow.Flow.create
api-reference/tasks/flow/tasks-flow-flow-delete.md,tasks,Аня,ожидает,1,1,0,tasks.flow.Flow.delete
api-reference/tasks/flow/tasks-flow-flow-get.md,tasks,Аня,ожидает,1,1,0,tasks.flow.Flow.get
api-reference/tasks/flow/tasks-flow-flow-is-exists.md,tasks,Аня,ожидает,1,1,0,tasks.flow.Flow.isExists
api-reference/tasks/flow/tasks-flow-flow-pin.md,tasks,Аня,ожидает,1,1,0,tasks.flow.Flow.pin
api-reference/tasks/flow/tasks-flow-flow-update.md,tasks,Аня,ожидает,1,1,0,tasks.flow.Flow.update
api-reference/tasks/planner/task-planner-get-list.md,tasks,Аня,ожидает,1,1,0,task.planner.getlist
api-reference/tasks/result/tasks-task-result-add-from-comment.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.addFromComment
api-reference/tasks/result/tasks-task-result-add.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.add
api-reference/tasks/result/tasks-task-result-addfromchatmessage.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.addfromchatmessage
api-reference/tasks/result/tasks-task-result-delete-from-comment.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.deleteFromComment
api-reference/tasks/result/tasks-task-result-delete.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.delete
api-reference/tasks/result/tasks-task-result-list-rest-v3.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.list
api-reference/tasks/result/tasks-task-result-list.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.list
api-reference/tasks/result/tasks-task-result-update.md,tasks,Аня,ожидает,1,1,0,tasks.task.result.update
api-reference/tasks/stages/task-stages-add.md,tasks,Аня,ожидает,1,1,0,task.stages.add
api-reference/tasks/stages/task-stages-can-move-task.md,tasks,Аня,ожидает,1,1,0,task.stages.canmovetask
api-reference/tasks/stages/task-stages-delete.md,tasks,Аня,ожидает,1,1,0,task.stages.delete
api-reference/tasks/stages/task-stages-get.md,tasks,Аня,ожидает,1,1,0,task.stages.get
api-reference/tasks/stages/task-stages-move-task.md,tasks,Аня,ожидает,1,1,0,task.stages.movetask
api-reference/tasks/stages/task-stages-update.md,tasks,Аня,ожидает,1,1,0,task.stages.update
api-reference/tasks/status/tasks-task-complete.md,tasks,Аня,ожидает,1,1,0,tasks.task.complete
api-reference/tasks/status/tasks-task-defer.md,tasks,Аня,ожидает,1,1,0,tasks.task.defer
api-reference/tasks/status/tasks-task-pause.md,tasks,Аня,ожидает,1,1,0,tasks.task.pause
api-reference/tasks/status/tasks-task-renew.md,tasks,Аня,ожидает,1,1,0,tasks.task.renew
api-reference/tasks/status/tasks-task-start.md,tasks,Аня,ожидает,1,1,0,tasks.task.start
api-reference/tasks/task-dependence-add.md,tasks,Аня,ожидает,1,1,0,task.dependence.add
api-reference/tasks/task-dependence-delete.md,tasks,Аня,ожидает,1,1,0,task.dependence.delete
api-reference/tasks/tasks-task-access-field-get.md,tasks,Аня,ожидает,1,1,0,tasks.task.access.field.get
api-reference/tasks/tasks-task-access-field-list.md,tasks,Аня,ожидает,1,1,0,tasks.task.access.field.list
api-reference/tasks/tasks-task-access-get.md,tasks,Аня,ожидает,1,1,0,tasks.task.access.get
api-reference/tasks/tasks-task-add-rest-v3.md,tasks,Аня,ожидает,1,1,0,tasks.task.add
